10,295,3,99,103,93,,,,,,,,,,,,,,,,
,,,Psek1in_101,Psek2in_103,Psekex_044,,,,,,,,,,,,,,,,
Ind,Pop,pse2_1, ,pse3_11, ,pse3_33b, ,pse3_34b, ,pse3_6, ,pse5_2, ,pse5_4, ,pse5_5, ,pse5_6, ,pse7_26b, 
"Psek2in_046","Psek2in_103","464","462","458","458","264","264","218","218","221","212","477","452","348","348","246","246","364","370","290","290"
"Psek2in_047","Psek2in_103","464","452","458","458","264","264","218","218","221","212","475","452","348","348","246","241","370","370","293","290"
"Psek2in_048","Psek2in_103","464","466","458","458","264","264","218","218","221","212","456","456","348","348","246","246","370","370","290","290"
"Psek2in_049","Psek2in_103","452","452","458","458","264","264","218","218","221","221","475","452","348","348","246","246","368","368","290","290"
"Psek2in_050","Psek2in_103","452","452","458","458","264","264","218","218","221","212","0","0","348","348","246","246","364","368","293","290"
"Psek2in_051","Psek2in_103","466","466","458","458","264","264","218","218","217","217","458","458","348","348","246","246","368","368","293","293"
"Psek2in_052","Psek2in_103","462","452","458","458","264","264","218","218","212","212","450","450","348","348","246","243","364","368","290","290"
"Psek2in_053","Psek2in_103","452","466","458","458","264","264","218","218","221","212","450","450","348","348","248","248","364","370","290","290"
"Psek2in_054","Psek2in_103","452","452","458","458","264","264","218","218","221","217","475","456","348","348","246","246","364","368","293","293"
"Psek2in_055","Psek2in_103","462","452","458","458","264","264","218","218","212","212","456","456","348","348","246","246","370","368","290","290"
"Psek2in_056","Psek2in_103","462","466","458","458","264","264","218","218","221","212","475","475","348","348","248","248","368","368","290","290"
"Psek2in_057","Psek2in_103","452","466","458","458","264","264","218","218","221","211","450","450","348","348","248","248","364","370","290","290"
"Psek2in_058","Psek2in_103","452","466","458","458","264","264","218","218","210","214","475","475","348","348","246","246","364","370","293","290"
"Psek2in_059","Psek2in_103","452","466","458","458","264","264","218","218","221","217","475","475","348","348","246","246","370","368","290","307"
"Psek2in_060","Psek2in_103","462","462","458","458","264","264","218","218","221","212","475","452","348","348","246","246","370","368","290","307"
"Psek2in_061","Psek2in_103","464","452","458","458","264","264","218","218","210","217","475","456","348","348","248","248","370","368","293","290"
"Psek2in_062","Psek2in_103","464","466","458","458","264","264","218","218","210","221","456","456","348","348","248","248","370","368","290","290"
"Psek2in_063","Psek2in_103","452","452","458","458","264","264","218","218","221","221","475","475","348","348","246","246","370","368","293","290"
"Psek2in_064","Psek2in_103","464","462","458","458","264","264","218","218","221","212","475","456","348","348","250","250","364","368","293","290"
"Psek2in_065","Psek2in_103","464","462","458","458","264","264","218","218","221","212","456","452","348","348","246","246","370","368","290","307"
"Psek2in_066","Psek2in_103","452","466","458","458","264","264","218","218","210","221","450","450","348","348","246","246","370","368","293","307"
"Psek2in_067","Psek2in_103","452","452","458","458","264","264","218","218","210","210","475","452","348","348","246","246","364","370","293","290"
"Psek2in_068","Psek2in_103","464","452","458","458","264","264","218","218","221","221","475","456","348","348","248","248","370","368","293","290"
"Psek2in_069","Psek2in_103","466","466","458","458","264","264","218","218","221","221","475","475","348","348","248","248","368","368","290","290"
"Psek2in_070","Psek2in_103","462","462","458","458","264","264","218","218","212","212","456","451","348","348","246","246","368","368","293","290"
"Psek2in_071","Psek2in_103","462","466","458","458","264","264","218","218","210","215","456","456","348","348","246","246","370","370","290","307"
"Psek2in_072","Psek2in_103","462","452","458","458","264","264","218","218","221","221","452","452","348","348","246","246","364","370","290","290"
"Psek2in_073","Psek2in_103","466","466","458","458","264","264","218","218","221","212","475","451","348","348","246","241","364","368","293","290"
"Psek2in_074","Psek2in_103","466","466","458","458","264","264","218","218","210","217","475","456","348","348","246","246","368","368","293","290"
"Psek2in_075","Psek2in_103","464","452","458","458","264","264","218","218","221","221","450","450","348","348","246","246","368","368","293","307"
"Psek2in_076","Psek2in_103","452","466","458","458","264","264","218","218","221","208","475","452","348","348","246","246","364","368","293","293"
"Psek2in_077","Psek2in_103","464","452","458","458","264","264","218","218","212","212","456","456","348","348","241","241","370","368","293","293"
"Psek2in_078","Psek2in_103","452","466","458","458","264","264","218","218","221","221","475","452","348","348","246","241","364","368","290","290"
